Dates,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
2015-05-02 04:30:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,PARK,"ARREST, BOOKED",700 Block of CORBETT AV,-122.442549683962,37.75433801817661
2015-05-02 04:30:00,WARRANTS,WARRANT ARREST,Saturday,PARK,"ARREST, BOOKED",700 Block of CORBETT AV,-122.442549683962,37.75433801817661
2015-05-02 03:54:00,ROBBERY,ROBBERY OF A RESIDENCE WITH BODILY FORCE,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.41013523637699,37.78418890752671
2015-05-02 03:54:00,WARRANTS,WARRANT ARREST,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.41013523637699,37.78418890752671
2015-05-02 03:54:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of EDDY ST,-122.41013523637699,37.78418890752671
2015-05-02 03:52:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,TENDERLOIN,NONE,200 Block of ELLIS ST,-122.41032349523199,37.7851225223607
2015-05-02 03:45:00,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Saturday,CENTRAL,NONE,1200 Block of CALIFORNIA ST,-122.414955526873,37.7913636073531
2015-05-02 03:45:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,CENTRAL,NONE,1200 Block of CALIFORNIA ST,-122.414955526873,37.7913636073531
2015-05-02 03:45:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,CENTRAL,NONE,1200 Block of CALIFORNIA ST,-122.414955526873,37.7913636073531
2015-05-02 03:35:00,MISSING PERSON,FOUND PERSON,Saturday,CENTRAL,NONE,900 Block of CALIFORNIA ST,-122.409999361883,37.79188233556
2015-05-02 03:21:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,BAYVIEW,NONE,900 Block of WOOLSEY ST,-122.410980381356,37.7229894898384
2015-05-02 03:14:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2015-05-02 02:51:00,NON-CRIMINAL,AIDED CASE,Saturday,CENTRAL,NONE,800 Block of BEACH ST,-122.423025056016,37.80627287205421
2015-05-02 02:51:00,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Saturday,SOUTHERN,NONE,200 Block of 8TH ST,-122.411386799517,37.7759688121016
2015-05-02 02:51:00,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Saturday,SOUTHERN,NONE,200 Block of 8TH ST,-122.411386799517,37.7759688121016
2015-05-02 02:40:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,MISSION,NONE,22ND ST / MISSION ST,-122.418748733523,37.755437187509706
2015-05-02 02:40:00,SECONDARY CODES,GANG ACTIVITY,Saturday,MISSION,NONE,22ND ST / MISSION ST,-122.418748733523,37.755437187509706
2015-05-02 02:35:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.415669661443,37.7821198488931
2015-05-02 02:30:00,ASSAULT,BATTERY,Saturday,PARK,NONE,1300 Block of MCALLISTER ST,-122.43425661654899,37.7783698467428
2015-05-02 02:30:00,ASSAULT,BATTERY,Saturday,PARK,NONE,1300 Block of MCALLISTER ST,-122.43425661654899,37.7783698467428
2015-05-02 02:30:00,NON-CRIMINAL,LOST PROPERTY,Saturday,MISSION,NONE,MISSION ST / 22ND ST,-122.418748733523,37.755437187509706
2015-05-02 02:27:00,ASSAULT,BATTERY OF A POLICE OFFICER,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404
2015-05-02 02:27:00,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404
2015-05-02 02:27:00,OTHER OFFENSES,RESISTING ARREST,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404
2015-05-02 02:27:00,WARRANTS,WARRANT ARREST,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404
2015-05-02 02:27:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,MISSION,"ARREST, BOOKED",3000 Block of 16TH ST,-122.421662616877,37.7648758178404
2015-05-02 02:13:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,TARAVAL,NONE,400 Block of PLYMOUTH AV,-122.455997674227,37.7144992154636
2015-05-02 02:00:00,NON-CRIMINAL,LOST PROPERTY,Saturday,SOUTHERN,NONE,100 Block of 6TH ST,-122.408368579345,37.7807784253732
2015-05-02 02:00:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,CENTRAL,NONE,POST ST / STOCKTON ST,-122.406775392392,37.7884982866148
2015-05-02 02:00:00,NON-CRIMINAL,LOST PROPERTY,Saturday,SOUTHERN,NONE,6TH ST / HARRISON ST,-122.404071611406,37.7772741854354
2015-05-02 02:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,HARRISON ST / 6TH ST,-122.404071611406,37.7772741854354
2015-05-02 01:50:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141
2015-05-02 01:45:00,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Saturday,SOUTHERN,NONE,1300 Block of FOLSOM ST,-122.41248627649,37.773001280588005
2015-05-02 01:45:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,TARAVAL,NONE,1500 Block of 22ND AV,-122.480078191341,37.7587369401797
2015-05-02 01:36:00,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,NORTHERN,"ARREST, BOOKED",POLK ST / POST ST,-122.41993011161101,37.7868262082156
2015-05-02 01:36:00,WARRANTS,WARRANT ARREST,Saturday,NORTHERN,"ARREST, BOOKED",POLK ST / POST ST,-122.41993011161101,37.7868262082156
2015-05-02 01:36:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,NORTHERN,"ARREST, BOOKED",POLK ST / POST ST,-122.41993011161101,37.7868262082156
2015-05-02 01:35:00,NON-CRIMINAL,LOST PROPERTY,Saturday,CENTRAL,NONE,400 Block of BROADWAY ST,-122.405087523335,37.7981219270604
2015-05-02 01:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,CENTRAL,NONE,KEARNY ST / CALIFORNIA ST,-122.404420631879,37.792640210997
2015-05-02 01:08:00,ASSAULT,BATTERY,Saturday,MISSION,"ARREST, BOOKED",3900 Block of 17TH ST,-122.434659092708,37.762462765244
2015-05-02 01:06:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,BAYVIEW,"ARREST, BOOKED",1600 Block of TENNESSEE ST,-122.388498251638,37.7508457084616
2015-05-02 01:05:00,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,MISSION,"ARREST, BOOKED",GUERRERO ST / 20TH ST,-122.42348830726802,37.7583650668235
2015-05-02 00:54:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF DRUGS,Saturday,SOUTHERN,"ARREST, BOOKED",10TH ST / BRYANT ST,-122.40973877190599,37.770348203545396
2015-05-02 00:54:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,SOUTHERN,"ARREST, BOOKED",10TH ST / BRYANT ST,-122.40973877190599,37.770348203545396
2015-05-02 00:54:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,SOUTHERN,"ARREST, BOOKED",10TH ST / BRYANT ST,-122.40973877190599,37.770348203545396
2015-05-02 00:50:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,TENDERLOIN,NONE,200 Block of GOLDEN GATE AV,-122.414302052544,37.781863316866
2015-05-02 00:42:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,PARK,"ARREST, BOOKED",DIVISADERO ST / OFARRELL ST,-122.43929911672,37.7824492641129
2015-05-02 00:30:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.44000389227399,37.7984811036926
2015-05-02 00:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.44000389227399,37.7984811036926
2015-05-02 00:30:00,VEHICLE THEFT,STOLEN TRUCK,Saturday,NORTHERN,"ARREST, BOOKED",2400 Block of GREENWICH ST,-122.44000389227399,37.7984811036926
2015-05-02 00:30:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,MISSION,NONE,3100 Block of 16TH ST,-122.423637302048,37.7648666651043
2015-05-02 00:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Saturday,NORTHERN,NONE,3200 Block of FILLMORE ST,-122.43607183338699,37.7996224230809
2015-05-02 00:30:00,OTHER OFFENSES,TRAFFIC VIOLATION,Saturday,SOUTHERN,"ARREST, BOOKED",10TH ST / HARRISON ST,-122.41127918996901,37.7715785765043
2015-05-02 00:12:00,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Saturday,SOUTHERN,"ARREST, BOOKED",400 Block of 10TH ST,-122.410541166987,37.7709130566165
2015-05-02 00:10:00,ASSAULT,BATTERY,Saturday,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.406460643507,37.7979466732983
2015-05-02 00:08:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,PAGE ST / STEINER ST,-122.432282489277,37.7728293793018
2015-05-02 00:01:00,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Saturday,MISSION,NONE,2600 Block of MISSION ST,-122.41860030588998,37.7546255872838
2015-05-02 00:01:00,MISSING PERSON,MISSING JUVENILE,Saturday,INGLESIDE,NONE,100 Block of PERSIA AV,-122.43476428669202,37.7226161363136
2015-05-02 00:01:00,MISSING PERSON,FOUND PERSON,Saturday,INGLESIDE,NONE,100 Block of PERSIA AV,-122.43476428669202,37.7226161363136
2015-05-02 00:01:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,BAYVIEW,NONE,3400 Block of JENNINGS ST,-122.396224082253,37.7185830166248
2015-05-02 00:01:00,FRAUD,"TRICK AND DEVICE, PETTY THEFT",Saturday,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41856209710501,37.78418470913029
2015-05-02 00:01:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41856209710501,37.78418470913029
2015-05-02 00:01:00,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Saturday,NORTHERN,"ARREST, BOOKED",700 Block of ELLIS ST,-122.41856209710501,37.78418470913029
2015-05-02 00:01:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,MISSION,NONE,500 Block of CAPP ST,-122.417955821717,37.7578801214437
2015-05-02 00:01:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,NORTHERN,NONE,2200 Block of PINE ST,-122.433259737473,37.7880551073689
2015-05-02 00:01:00,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Saturday,RICHMOND,NONE,800 Block of 46TH AV,-122.50682106206101,37.7724536866236
2015-05-02 00:01:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Saturday,TARAVAL,NONE,200 Block of STONECREST DR,-122.474122827903,37.7257416114051
2015-05-02 00:01:00,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,TENDERLOIN,NONE,HYDE ST / MCALLISTER ST,-122.41531796699199,37.7807179285998
2015-05-01 23:45:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,CENTRAL,NONE,1400 Block of JONES ST,-122.414806678669,37.7945486843524
2015-05-01 23:35:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,NORTHERN,NONE,2200 Block of LARKIN ST,-122.420501573935,37.7983853432445
2015-05-01 23:30:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,NORTHERN,NONE,1300 Block of LOMBARD ST,-122.423754395509,37.80150331315271
2015-05-01 23:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,2600 Block of LOMBARD ST,-122.445387242887,37.7986457063166
2015-05-01 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,AUSTIN ST / POLK ST,-122.42040246368299,37.7891643767731
2015-05-01 23:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,HARRISON ST / 10TH ST,-122.41127918996901,37.7715785765043
2015-05-01 23:11:00,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,TENDERLOIN,NONE,200 Block of HYDE ST,-122.415721688006,37.7830679886919
2015-05-01 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,100 Block of HAWTHORNE ST,-122.397071005597,37.7840030154412
2015-05-01 23:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,MISSION,NONE,1000 Block of SHOTWELL ST,-122.415022828589,37.7516272270745
2015-05-01 23:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,1300 Block of GREENWICH ST,-122.4219150033,37.80078120859361
2015-05-01 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,0 Block of LAPU-LAPU ST,-122.39856131455299,37.7820504139097
2015-05-01 23:00:00,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,SOUTHERN,NONE,0 Block of LAPU-LAPU ST,-122.39856131455299,37.7820504139097
2015-05-01 23:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,INGLESIDE,NONE,BRAZIL AV / PRAGUE ST,-122.426021708074,37.7204928833401
2015-05-01 23:00:00,VEHICLE THEFT,STOLEN TRUCK,Friday,INGLESIDE,NONE,BRAZIL AV / PRAGUE ST,-122.426021708074,37.7204928833401
2015-05-01 23:00:00,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,BAYVIEW,NONE,3RD ST / THOMAS AV,-122.39207416787201,37.7308550434271
2015-05-01 23:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,SOUTHERN,NONE,SHERMAN ST / HARRISON ST,-122.405479270758,37.7761609195794
2015-05-01 22:50:00,ASSAULT,BATTERY,Friday,SOUTHERN,NONE,11TH ST / MISSION ST,-122.417104895556,37.774324286790794
2015-05-01 22:45:00,ROBBERY,"ROBBERY, ARMED WITH A KNIFE",Friday,MISSION,NONE,23RD ST / BARTLETT ST,-122.419705544806,37.7537707037081
2015-05-01 22:40:00,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,SOUTHERN,NONE,500 Block of MARKET ST,-122.401833062479,37.7890397716649
2015-05-01 22:40:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,TENDERLOIN,"ARREST, BOOKED",400 Block of OFARRELL ST,-122.411742515582,37.7858882195106
2015-05-01 22:30:00,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,PARK,NONE,1700 Block of HAIGHT ST,-122.451288061231,37.7693967099165
2015-05-01 22:30:00,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,RICHMOND,NONE,400 Block of 26TH AV,-122.485806034088,37.7809908061782
2015-05-01 22:30:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,NORTHERN,NONE,1800 Block of POST ST,-122.43223025516899,37.7852054554152
2015-05-01 22:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,MCALLISTER ST / SCOTT ST,-122.436698225121,37.77800629113271
2015-05-01 22:25:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,INGLESIDE,NONE,100 Block of BRITTON ST,-122.41274139742599,37.7123588004385
2015-05-01 22:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,2ND ST / TOWNSEND ST,-122.390531404145,37.780607079847705
2015-05-01 22:10:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,NORTHERN,NONE,CHURCH ST / DUBOCE AV,-122.429128783477,37.769455617859286
2015-05-01 22:07:00,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Friday,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.45564374771999,37.7217922825182
2015-05-01 22:07:00,KIDNAPPING,FALSE IMPRISONMENT,Friday,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.45564374771999,37.7217922825182
2015-05-01 22:07:00,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,TARAVAL,NONE,200 Block of HOLLOWAY AV,-122.45564374771999,37.7217922825182
2015-05-01 22:00:00,NON-CRIMINAL,LOST PROPERTY,Friday,TARAVAL,NONE,100 Block of CORONA ST,-122.466370955483,37.724426036522004
2015-05-01 22:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,700 Block of HARRISON ST,-122.397814506334,37.7821372491619
2015-05-01 22:00:00,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,BAYVIEW,"ARREST, BOOKED",INGALLS ST / LASALLE AV,-122.38144246566002,37.73058305167179
2015-05-01 21:50:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,200 Block of 8TH ST,-122.41087473448799,37.7755608600176
2015-05-01 21:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,RICHMOND,NONE,200 Block of 23RD AV,-122.482870419964,37.783029536467794
2015-05-01 21:45:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,SOUTHERN,NONE,100 Block of BERRY ST,-122.392210875634,37.776614446610395
2015-05-01 21:45:00,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,RAUSCH ST / FOLSOM ST,-122.408848122308,37.7759525921489
2015-05-01 21:31:00,OTHER OFFENSES,RESISTING ARREST,Friday,NORTHERN,"ARREST, BOOKED",1100 Block of LAGUNA ST,-122.427415796369,37.78181074904449
2015-05-01 21:31:00,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,NORTHERN,"ARREST, BOOKED",1100 Block of LAGUNA ST,-122.427415796369,37.78181074904449
2015-05-01 21:30:00,VEHICLE THEFT,STOLEN TRUCK,Friday,TARAVAL,NONE,1300 Block of 11TH AV,-122.468315731147,37.7629972336065
2015-05-01 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,1300 Block of 11TH AV,-122.468315731147,37.7629972336065
2015-05-01 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,INGLESIDE,NONE,400 Block of HAZELWOOD AV,-122.45697123052601,37.7345077648741
2015-05-01 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,DAVIS ST / VALLEJO ST,-122.398886119897,37.799830186497296
2015-05-01 21:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,GEARY BL / WEBSTER ST,-122.431206932079,37.7845681170336
2015-05-01 21:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,4TH ST / HOWARD ST,-122.40271259328199,37.783259654397895
2015-05-01 21:19:00,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,RICHMOND,"ARREST, BOOKED",FULTON ST / 20TH AV,-122.47883756626301,37.7728124773101
2015-05-01 21:15:00,ARSON,ATTEMPTED ARSON,Friday,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.416577792446,37.780614876154
2015-05-01 21:15:00,ASSAULT,THREATS AGAINST LIFE,Friday,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.416577792446,37.780614876154
2015-05-01 21:15:00,WEAPON LAWS,"FLAMMABLE OR EXPLOSIVE DEVICE, POSSESSION",Friday,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.416577792446,37.780614876154
2015-05-01 21:00:00,ASSAULT,BATTERY,Friday,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.39800417734,37.7190331787318
2015-05-01 21:00:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,NORTHERN,NONE,500 Block of HAYES ST,-122.425394322722,37.7765195621679
2015-05-01 21:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,SOUTHERN,NONE,300 Block of FREMONT ST,-122.39276120071699,37.7874078464662
2015-05-01 21:00:00,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,TENDERLOIN,NONE,500 Block of LEAVENWORTH ST,-122.41464540990101,37.7860688364633
2015-05-01 21:00:00,VEHICLE THEFT,STOLEN TRUCK,Friday,MISSION,NONE,SANCHEZ ST / 16TH ST,-122.43088258185499,37.7643725576969
2015-05-01 21:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,THE EMBARCADEROSOUTH ST / BRYANT ST,-122.388007401911,37.7871027247566
2015-05-01 20:52:00,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,SOUTHERN,"ARREST, BOOKED",900 Block of MARKET ST,-122.408421116922,37.7835699386918
2015-05-01 20:30:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,BAYVIEW,NONE,300 Block of TOCOLOMA AV,-122.398453068188,37.710936381016005
2015-05-01 20:18:00,OTHER OFFENSES,HARASSING PHONE CALLS,Friday,NORTHERN,NONE,2200 Block of LOMBARD ST,-122.43850831913,37.7994111027248
2015-05-01 20:15:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2015-05-01 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,TARAVAL,NONE,3200 Block of 20TH AV,-122.47564746078599,37.7285280627465
2015-05-01 20:00:00,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,MISSION,NONE,3000 Block of CESAR CHAVEZ ST,-122.410092476316,37.7482211114003
2015-05-01 20:00:00,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,SOUTHERN,NONE,800 Block of MISSION ST,-122.405395493939,37.7835100715421
2015-05-01 20:00:00,ARSON,ARSON,Friday,SOUTHERN,NONE,1800 Block of MARKET ST,-122.423715048532,37.7717810622866
2015-05-01 20:00:00,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,SOUTHERN,NONE,1800 Block of MARKET ST,-122.423715048532,37.7717810622866
2015-05-01 20:00:00,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,CENTRAL,NONE,700 Block of CHESTNUT ST,-122.41569918946699,37.8033889645287
2015-05-01 20:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,WEBSTER ST / PACIFIC AV,-122.433091906036,37.793558102217396
2015-05-01 20:00:00,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,TARAVAL,NONE,TARAVAL ST / 41ST AV,-122.49926009547701,37.7420066920749
2015-05-01 19:45:00,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,MISSION,"ARREST, BOOKED",500 Block of SOUTH VAN NESS AV,-122.41747701285,37.764357751686
2015-05-01 19:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,NORTHERN,NONE,LARKIN ST / MCALLISTER ST,-122.41694856587601,37.780468926847895
2015-05-01 19:45:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,CENTRAL,NONE,PINE ST / POWELL ST,-122.408977605413,37.79108869095421
2015-05-01 19:44:00,ROBBERY,"ROBBERY, ARMED WITH A GUN",Friday,SOUTHERN,NONE,800 Block of MARKET ST,-122.407633520742,37.7841893501425
2015-05-01 19:40:00,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2015-05-01 19:30:00,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,SOUTHERN,NONE,100 Block of 4TH ST,-122.4039407276,37.784300707234394
2015-05-01 19:30:00,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,BAYVIEW,NONE,CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644
2015-05-01 19:30:00,NON-CRIMINAL,FOUND PROPERTY,Friday,BAYVIEW,NONE,CESAR CHAVEZ ST / 3RD ST,-122.387586780756,37.7502652918644
2015-05-01 19:30:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,BAYVIEW,NONE,ILLINOIS ST / 22ND ST,-122.38731627943301,37.758002166458894
2015-05-01 19:28:00,DRUG/NARCOTIC,POSSESSION OF MARIJUANA FOR SALES,Friday,BAYVIEW,"ARREST, BOOKED",1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641
2015-05-01 19:28:00,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,BAYVIEW,"ARREST, BOOKED",1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641
2015-05-01 19:28:00,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Friday,BAYVIEW,"ARREST, BOOKED",1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641
2015-05-01 19:27:00,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Friday,BAYVIEW,NONE,1400 Block of NEWCOMB AV,-122.387035897704,37.7336026496641
2015-05-01 19:15:00,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Friday,CENTRAL,NONE,400 Block of PACIFIC AV,-122.402492067615,37.797502719962004
2015-05-01 19:11:00,FRAUD,DEFRAUDING AN INNKEEPER,Friday,CENTRAL,"ARREST, BOOKED",2800 Block of TAYLOR ST,-122.415923448242,37.8085905137102
2015-05-01 19:06:00,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.40340479147899,37.775420706711
2015-05-01 19:00:00,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,SOUTHERN,NONE,600 Block of 5TH ST,-122.398313400287,37.7762935385036
